season,team,first_name,last_name,position_code,position_type,sweater_number,height,weight,birth_date,birth_city,birth_country,birth_state_province,games_played,goals,assists,points,plusminus,penalty_minutes,age,birth_month
2015,CGY,Josh,Jooris,C,forwards,16,73,198,1990-07-14,Burlington,CAN,Ontario,60,12,12,24,1,16,25,7
2015,CGY,Sean,Monahan,C,forwards,23,74,196,1994-10-12,Brampton,CAN,Ontario,81,31,31,62,8,12,21,10
2015,CGY,Emile,Poirier,L,forwards,28,74,196,1994-12-14,Montréal,CAN,Quebec,6,0,1,1,1,0,21,12
2015,CGY,Mason,Raymond,L,forwards,21,73,179,1985-09-17,Cochrane,CAN,Alberta,57,12,11,23,-8,8,30,9
2015,CGY,Drew,Shore,C,forwards,22,74,209,1991-01-29,Denver,USA,Colorado,11,1,2,3,-5,0,24,1
2015,CGY,Matt,Stajan,C,forwards,18,73,195,1983-12-19,Mississauga,CAN,Ontario,59,7,10,17,7,28,32,12
2015,CGY,Deryk,Engelland,D,defensemen,29,74,212,1982-04-03,Edmonton,CAN,Alberta,76,2,9,11,-16,53,33,4
2015,CGY,Mark,Giordano,D,defensemen,5,72,205,1983-10-03,Toronto,CAN,Ontario,61,11,37,48,13,37,32,10
2015,CGY,Dougie,Hamilton,D,defensemen,27,78,230,1993-06-17,Toronto,CAN,Ontario,72,10,32,42,-2,41,22,6
2015,CGY,Jyrki,Jokipakka,D,defensemen,3,75,215,1991-08-20,Tampere,FIN,NA,51,0,10,10,-2,8,24,8
2015,CGY,Brett,Kulak,D,defensemen,61,73,197,1994-01-06,Edmonton,CAN,Alberta,1,0,0,0,0,2,21,1
2015,CGY,Kris,Russell,D,defensemen,4,70,170,1987-05-02,Caroline,CAN,Alberta,79,4,30,34,18,17,28,5
2015,CGY,Ladislav,Smid,D,defensemen,15,76,210,1986-02-01,Frydlant,CZE,NA,31,0,1,1,-12,13,29,2
2015,CGY,Dennis,Wideman,D,defensemen,6,72,202,1983-03-20,Kitchener,CAN,Ontario,80,15,41,56,6,34,32,3
2015,CGY,Tyler,Wotherspoon,D,defensemen,26,74,207,1993-03-12,Burnaby,CAN,British Columbia,1,0,0,0,-3,0,22,3
2016,CGY,Mikael,Backlund,C,forwards,11,72,206,1989-03-17,Vasteras,SWE,NA,82,21,26,47,10,28,27,3
2016,CGY,Sam,Bennett,C,forwards,93,73,195,1996-06-20,Holland Landing,CAN,Ontario,77,18,18,36,-11,37,20,6
2016,CGY,Lance,Bouma,C,forwards,17,74,208,1990-03-25,Provost,CAN,Alberta,44,2,5,7,-6,31,26,3
2016,CGY,Troy,Brouwer,R,forwards,36,75,213,1985-08-17,Vancouver,CAN,British Columbia,82,18,21,39,2,62,31,8
2016,CGY,Alex,Chiasson,R,forwards,39,76,208,1990-10-01,Montréal,CAN,Quebec,77,8,6,14,2,45,26,10
2016,CGY,Micheal,Ferland,L,forwards,79,73,217,1992-04-20,Swan River,CAN,Manitoba,71,4,14,18,-15,45,24,4
2016,CGY,Michael,Frolik,R,forwards,67,73,186,1988-02-17,Kladno,CZE,NA,64,15,17,32,1,24,28,2
2016,CGY,Johnny,Gaudreau,L,forwards,13,69,165,1993-08-13,Salem,USA,New Jersey,79,30,48,78,4,20,23,8
2016,CGY,Freddie,Hamilton,C,forwards,25,73,195,1992-01-01,Toronto,CAN,Ontario,4,1,1,2,1,0,24,1
2016,CGY,Garnet,Hathaway,R,forwards,21,75,208,1991-11-23,Naples,USA,Florida,14,0,3,3,-1,31,25,11
2016,CGY,Curtis,Lazar,C,forwards,20,72,203,1995-02-02,Salmon Arm,CAN,British Columbia,76,6,14,20,-1,18,21,2
2016,CGY,Sean,Monahan,C,forwards,23,74,196,1994-10-12,Brampton,CAN,Ontario,81,27,36,63,-6,18,22,10
2016,CGY,Hunter,Shinkaruk,C,forwards,49,70,181,1994-10-13,Calgary,CAN,Alberta,8,2,1,3,-4,2,22,10
2016,CGY,Matt,Stajan,C,forwards,18,73,195,1983-12-19,Mississauga,CAN,Ontario,80,6,11,17,-4,52,33,12
2016,CGY,Kris,Versteeg,R,forwards,10,71,176,1986-05-13,Lethbridge,CAN,Alberta,77,15,23,38,0,45,30,5
2016,CGY,Linden,Vey,R,forwards,16,72,189,1991-07-17,Wakaw,CAN,Saskatchewan,41,4,11,15,-14,6,25,7
2016,CGY,Matt,Bartkowski,D,defensemen,44,73,201,1988-06-04,Pittsburgh,USA,Pennsylvania,80,6,12,18,-19,50,28,6
2016,CGY,Deryk,Engelland,D,defensemen,29,74,212,1982-04-03,Edmonton,CAN,Alberta,69,3,9,12,7,54,34,4
2016,CGY,Mark,Giordano,D,defensemen,5,72,205,1983-10-03,Toronto,CAN,Ontario,82,21,35,56,-5,54,33,10
2016,CGY,Nicklas,Grossmann,D,defensemen,8,76,230,1985-01-22,Stockholm,SWE,NA,58,3,4,7,-3,24,31,1
2016,CGY,Dougie,Hamilton,D,defensemen,27,78,230,1993-06-17,Toronto,CAN,Ontario,82,12,31,43,-14,46,23,6
2016,CGY,Jyrki,Jokipakka,D,defensemen,3,75,215,1991-08-20,Tampere,FIN,NA,58,2,10,12,4,14,25,8
2016,CGY,Brett,Kulak,D,defensemen,61,73,197,1994-01-06,Edmonton,CAN,Alberta,8,0,0,0,-2,0,22,1
2016,CGY,Michael,Stone,D,defensemen,26,75,210,1990-06-07,Winnipeg,CAN,Manitoba,75,6,30,36,-10,62,26,6
2016,CGY,Dennis,Wideman,D,defensemen,6,72,202,1983-03-20,Kitchener,CAN,Ontario,51,2,17,19,-9,30,33,3
2016,CGY,Tyler,Wotherspoon,D,defensemen,26,74,207,1993-03-12,Burnaby,CAN,British Columbia,11,0,1,1,0,0,23,3
2017,CGY,Mikael,Backlund,C,forwards,11,72,206,1989-03-17,Vasteras,SWE,NA,81,22,31,53,9,36,28,3
2017,CGY,Sam,Bennett,C,forwards,93,73,195,1996-06-20,Holland Landing,CAN,Ontario,81,13,13,26,-16,75,21,6
2017,CGY,Troy,Brouwer,R,forwards,36,75,213,1985-08-17,Vancouver,CAN,British Columbia,74,13,12,25,-11,31,32,8
2017,CGY,Micheal,Ferland,L,forwards,79,73,217,1992-04-20,Swan River,CAN,Manitoba,76,15,10,25,-1,50,25,4
2017,CGY,Michael,Frolik,R,forwards,67,73,186,1988-02-17,Kladno,CZE,NA,82,17,27,44,13,58,29,2
2017,CGY,Johnny,Gaudreau,L,forwards,13,69,165,1993-08-13,Salem,USA,New Jersey,72,18,43,61,-7,4,24,8
2017,CGY,Tanner,Glass,L,forwards,15,73,213,1983-11-29,Regina,CAN,Saskatchewan,11,1,1,2,0,17,34,11
2017,CGY,Freddie,Hamilton,C,forwards,25,73,195,1992-01-01,Toronto,CAN,Ontario,26,2,0,2,-3,8,25,1
2017,CGY,Garnet,Hathaway,R,forwards,21,75,208,1991-11-23,Naples,USA,Florida,26,1,4,5,0,44,26,11
2017,CGY,Marek,Hrivik,L,forwards,46,74,197,1991-08-28,Cadca,SVK,NA,16,0,2,2,-3,2,26,8
2017,CGY,Jaromir,Jagr,R,forwards,68,75,230,1972-02-15,Kladno,CZE,NA,82,16,30,46,2,56,45,2
2017,CGY,Mark,Jankowski,C,forwards,77,76,212,1994-09-13,Hamilton,CAN,Ontario,1,0,0,0,0,0,23,9
2017,CGY,Curtis,Lazar,C,forwards,20,72,203,1995-02-02,Salmon Arm,CAN,British Columbia,37,1,3,4,-8,4,22,2
2017,CGY,Sean,Monahan,C,forwards,23,74,196,1994-10-12,Brampton,CAN,Ontario,82,27,31,58,-1,20,23,10
2017,CGY,Matt,Stajan,C,forwards,18,73,195,1983-12-19,Mississauga,CAN,Ontario,81,6,17,23,3,40,34,12
2017,CGY,Chris,Stewart,R,forwards,8,74,242,1987-10-30,Toronto,CAN,Ontario,79,13,8,21,3,94,30,10
2017,CGY,Matthew,Tkachuk,L,forwards,19,74,201,1997-12-11,Scottsdale,USA,Arizona,76,13,35,48,14,105,20,12
2017,CGY,Kris,Versteeg,R,forwards,10,71,176,1986-05-13,Lethbridge,CAN,Alberta,69,15,22,37,-3,46,31,5
2017,CGY,Rasmus,Andersson,D,defensemen,4,73,202,1996-10-27,Malmo,SWE,NA,1,0,0,0,-1,0,21,10
2017,CGY,Matt,Bartkowski,D,defensemen,44,73,201,1988-06-04,Pittsburgh,USA,Pennsylvania,24,1,1,2,-4,26,29,6
2017,CGY,Mark,Giordano,D,defensemen,5,72,205,1983-10-03,Toronto,CAN,Ontario,81,12,27,39,22,59,34,10
2017,CGY,Dougie,Hamilton,D,defensemen,27,78,230,1993-06-17,Toronto,CAN,Ontario,81,13,37,50,12,64,24,6
2017,CGY,Travis,Hamonic,D,defensemen,24,73,200,1990-08-16,St. Malo,CAN,Manitoba,49,3,11,14,-21,60,27,8
2017,CGY,Brett,Kulak,D,defensemen,61,73,197,1994-01-06,Edmonton,CAN,Alberta,21,0,3,3,-3,12,23,1
2017,CGY,Michael,Stone,D,defensemen,26,75,210,1990-06-07,Winnipeg,CAN,Manitoba,64,3,12,15,0,32,27,6
2018,CGY,Mikael,Backlund,C,forwards,11,72,206,1989-03-17,Vasteras,SWE,NA,82,14,31,45,-21,78,29,3
2018,CGY,Sam,Bennett,C,forwards,93,73,195,1996-06-20,Holland Landing,CAN,Ontario,82,11,15,26,-18,59,22,6
2018,CGY,Austin,Czarnik,C,forwards,27,69,170,1992-12-12,Detroit,USA,Michigan,10,0,4,4,-1,0,26,12
2018,CGY,Michael,Frolik,R,forwards,67,73,186,1988-02-17,Kladno,CZE,NA,70,10,15,25,-19,26,30,2
2018,CGY,Johnny,Gaudreau,L,forwards,13,69,165,1993-08-13,Salem,USA,New Jersey,80,24,60,84,2,26,25,8
2018,CGY,Garnet,Hathaway,R,forwards,21,75,208,1991-11-23,Naples,USA,Florida,59,4,9,13,3,88,27,11
2018,CGY,Mark,Jankowski,C,forwards,77,76,212,1994-09-13,Hamilton,CAN,Ontario,72,17,8,25,-7,33,24,9
2018,CGY,Curtis,Lazar,C,forwards,20,72,203,1995-02-02,Salmon Arm,CAN,British Columbia,65,2,10,12,-8,23,23,2
2018,CGY,Elias,Lindholm,C,forwards,28,73,202,1994-12-02,Boden,SWE,NA,81,16,28,44,-8,18,24,12
2018,CGY,Ryan,Lomberg,L,forwards,56,69,187,1994-12-09,Richmond Hill,CAN,Ontario,7,0,1,1,0,15,24,12
2018,CGY,Andrew,Mangiapane,L,forwards,88,70,184,1996-04-04,Toronto,CAN,Ontario,10,0,0,0,-3,2,22,4
2018,CGY,Sean,Monahan,C,forwards,23,74,196,1994-10-12,Brampton,CAN,Ontario,74,31,33,64,3,24,24,10
2018,CGY,James,Neal,L,forwards,18,75,212,1987-09-03,Whitby,CAN,Ontario,71,25,19,44,-11,24,31,9
2018,CGY,Anthony,Peluso,R,forwards,16,75,225,1989-04-18,North York,CAN,Ontario,2,0,0,0,0,4,29,4
2018,CGY,Alan,Quine,C,forwards,89,72,203,1993-02-25,Belleville,CAN,Ontario,21,0,3,3,-2,4,25,2
2018,CGY,Derek,Ryan,C,forwards,10,70,185,1986-12-29,Spokane,USA,Washington,80,15,23,38,-15,28,32,12
2018,CGY,Kerby,Rychel,L,forwards,39,73,213,1994-10-07,Torrance,USA,California,4,1,1,2,-2,2,24,10
2018,CGY,Matthew,Tkachuk,L,forwards,19,74,201,1997-12-11,Scottsdale,USA,Arizona,68,24,25,49,-1,61,21,12
2018,CGY,Rasmus,Andersson,D,defensemen,4,73,202,1996-10-27,Malmo,SWE,NA,10,0,0,0,-1,4,22,10
2018,CGY,Oscar,Fantenberg,D,defensemen,3,72,206,1991-10-07,Ljunby,SWE,NA,27,2,7,9,2,11,27,10
2018,CGY,Mark,Giordano,D,defensemen,5,72,205,1983-10-03,Toronto,CAN,Ontario,82,13,25,38,0,63,35,10
2018,CGY,Travis,Hamonic,D,defensemen,24,73,200,1990-08-16,St. Malo,CAN,Manitoba,74,1,10,11,-9,79,28,8
2018,CGY,Noah,Hanifin,D,defensemen,55,75,207,1997-01-25,Boston,USA,Massachusetts,79,10,22,32,-20,21,21,1
2018,CGY,Dalton,Prout,D,defensemen,6,75,215,1990-03-13,Kingsville,CAN,Ontario,4,0,0,0,-2,13,28,3
2018,CGY,Michael,Stone,D,defensemen,26,75,210,1990-06-07,Winnipeg,CAN,Manitoba,82,3,7,10,-11,28,28,6
2006,MTL,Radek,Bonk,C,forwards,14,74,210,1976-01-09,Krnov,CZE,NA,61,6,15,21,-3,52,30,1
2006,MTL,Steve,Begin,L,forwards,22,72,192,1978-06-14,Trois-Rivières,CAN,Quebec,76,11,12,23,9,113,28,6
2006,MTL,Aaron,Downey,R,forwards,44,73,215,1974-08-27,Shelburne,CAN,Ontario,42,3,4,7,2,95,32,8
2006,MTL,Chris,Higgins,L,forwards,21,72,205,1983-06-02,Smithtown,USA,New York,80,23,15,38,-1,26,23,6
2006,MTL,Mike,Johnson,R,forwards,20,74,202,1974-10-03,Scarborough,CAN,Ontario,80,16,38,54,7,50,32,10
2006,MTL,Saku,Koivu,C,forwards,11,70,181,1974-11-23,Turku,FIN,NA,72,17,45,62,1,70,32,11
2006,MTL,Andrei,Kostitsyn,L,forwards,46,72,214,1985-02-03,Novopolotsk,BLR,NA,12,2,1,3,1,2,21,2
2006,MTL,Alex,Kovalev,R,forwards,27,74,222,1973-02-24,Togliatti,RUS,NA,69,23,42,65,-1,76,33,2
2006,MTL,Maxim,Lapierre,C,forwards,40,74,215,1985-03-29,Saint-Léonard,CAN,Quebec,1,0,0,0,-1,0,21,3
2006,MTL,Garth,Murray,C,forwards,57,74,210,1982-09-17,Regina,CAN,Saskatchewan,36,5,1,6,-2,44,24,9
2006,MTL,Alexander,Perezhogin,R,forwards,42,72,211,1983-08-10,Ust-Kamenogorsk,KAZ,NA,67,9,10,19,5,38,23,8
2006,MTL,Tomas,Plekanec,C,forwards,14,71,190,1982-10-31,Kladno,CZE,NA,67,9,20,29,4,32,24,10
2006,MTL,Michael,Ryder,R,forwards,73,73,200,1980-03-31,Bonavista,CAN,Newfoundland and Labrador,81,30,25,55,-5,40,26,3
2006,MTL,Sergei,Samsonov,L,forwards,14,68,188,1978-10-27,Moscow,RUS,NA,74,23,30,53,-3,28,28,10
2006,MTL,Francis,Bouillon,D,defensemen,55,68,194,1975-10-17,New York City,USA,New York,67,3,19,22,-6,34,31,10
2006,MTL,Mathieu,Dandenault,D,defensemen,25,72,208,1976-02-03,Sherbrooke,CAN,Quebec,82,5,15,20,8,83,30,2
2006,MTL,Josh,Gorges,D,defensemen,26,73,204,1984-08-14,Kelowna,CAN,British Columbia,49,0,6,6,5,31,22,8
2006,MTL,Mike,Komisarek,D,defensemen,8,76,235,1982-01-19,West Islip,USA,New York,71,2,4,6,-1,116,24,1
2006,MTL,Andrei,Markov,D,defensemen,79,72,200,1978-12-20,Voskresensk,RUS,NA,67,10,36,46,13,74,28,12
2006,MTL,Janne,Niinimaa,D,defensemen,6,73,220,1975-05-22,Raahe,FIN,NA,63,3,13,16,-12,86,31,5
2006,MTL,Craig,Rivet,D,defensemen,52,74,207,1974-09-13,North Bay,CAN,Ontario,82,7,27,34,-5,109,32,9
2006,MTL,Sheldon,Souray,D,defensemen,44,76,231,1976-07-13,Elk Point,CAN,Alberta,75,12,27,39,-11,116,30,7
2006,MTL,Mark,Streit,D,defensemen,32,71,186,1977-12-11,Bern,CHE,NA,48,2,9,11,-6,28,29,12
2007,MTL,Steve,Begin,L,forwards,22,72,192,1978-06-14,Trois-Rivières,CAN,Quebec,52,5,5,10,-6,46,29,6
2007,MTL,Mikhail,Grabovski,C,forwards,54,71,186,1984-01-31,Potsdam,DEU,NA,3,0,0,0,-2,0,23,1
2007,MTL,Chris,Higgins,L,forwards,21,72,205,1983-06-02,Smithtown,USA,New York,61,22,16,38,-11,26,24,6
2007,MTL,Saku,Koivu,C,forwards,11,70,181,1974-11-23,Turku,FIN,NA,81,22,53,75,-21,74,33,11
2007,MTL,Andrei,Kostitsyn,L,forwards,46,72,214,1985-02-03,Novopolotsk,BLR,NA,22,1,10,11,3,6,22,2
2007,MTL,Tom,Kostopoulos,R,forwards,6,72,197,1979-01-24,Mississauga,CAN,Ontario,76,7,15,22,-2,73,28,1
2007,MTL,Alex,Kovalev,R,forwards,27,74,222,1973-02-24,Togliatti,RUS,NA,73,18,29,47,-19,78,34,2
2007,MTL,Maxim,Lapierre,C,forwards,40,74,215,1985-03-29,Saint-Léonard,CAN,Quebec,46,6,6,12,-7,24,22,3
2007,MTL,Guillaume,Latendresse,R,forwards,84,74,230,1987-05-24,Ste-Catherine,CAN,Quebec,80,16,13,29,-20,47,20,5
2007,MTL,Garth,Murray,C,forwards,57,74,210,1982-09-17,Regina,CAN,Saskatchewan,43,2,1,3,-10,32,25,9
2007,MTL,Tomas,Plekanec,C,forwards,14,71,190,1982-10-31,Kladno,CZE,NA,81,20,27,47,10,36,25,10
2007,MTL,Michael,Ryder,R,forwards,73,73,200,1980-03-31,Bonavista,CAN,Newfoundland and Labrador,82,30,28,58,-25,60,27,3
2007,MTL,Bryan,Smolinski,C,forwards,20,73,203,1971-12-27,Toledo,USA,Ohio,82,18,26,44,7,37,36,12
2007,MTL,Francis,Bouillon,D,defensemen,55,68,194,1975-10-17,New York City,USA,New York,62,3,11,14,-10,52,32,10
2007,MTL,Patrice,Brisebois,D,defensemen,71,74,197,1971-01-27,Montréal,CAN,Quebec,33,1,10,11,-5,22,36,1
2007,MTL,Mathieu,Dandenault,D,defensemen,25,72,208,1976-02-03,Sherbrooke,CAN,Quebec,68,2,6,8,-8,40,31,2
2007,MTL,Josh,Gorges,D,defensemen,26,73,204,1984-08-14,Kelowna,CAN,British Columbia,54,1,3,4,-4,26,23,8
2007,MTL,Roman,Hamrlik,D,defensemen,44,74,206,1974-04-12,Zlin,CZE,NA,75,7,31,38,22,88,33,4
2007,MTL,Mike,Komisarek,D,defensemen,8,76,235,1982-01-19,West Islip,USA,New York,82,4,15,19,7,96,25,1
2007,MTL,Andrei,Markov,D,defensemen,79,72,200,1978-12-20,Voskresensk,RUS,NA,77,6,43,49,2,56,29,12
2007,MTL,Mark,Streit,D,defensemen,32,71,186,1977-12-11,Bern,CHE,NA,76,10,26,36,-5,14,30,12
2008,MTL,Steve,Begin,L,forwards,22,72,192,1978-06-14,Trois-Rivières,CAN,Quebec,44,3,5,8,0,48,30,6
2008,MTL,Kyle,Chipchura,C,forwards,28,74,203,1986-02-19,Westlock,CAN,Alberta,36,4,7,11,-1,10,22,2
2008,MTL,Chris,Higgins,L,forwards,21,72,205,1983-06-02,Smithtown,USA,New York,82,27,25,52,0,22,25,6
2008,MTL,Saku,Koivu,C,forwards,11,70,181,1974-11-23,Turku,FIN,NA,77,16,40,56,-4,93,34,11
2008,MTL,Andrei,Kostitsyn,L,forwards,46,72,214,1985-02-03,Novopolotsk,BLR,NA,78,26,27,53,15,29,23,2
2008,MTL,Sergei,Kostitsyn,L,forwards,74,72,196,1987-03-20,Novopolotsk,BLR,NA,52,9,18,27,9,51,21,3
2008,MTL,Tom,Kostopoulos,R,forwards,6,72,197,1979-01-24,Mississauga,CAN,Ontario,67,7,6,13,-3,113,29,1
2008,MTL,Alex,Kovalev,R,forwards,27,74,222,1973-02-24,Togliatti,RUS,NA,82,35,49,84,18,70,35,2
2008,MTL,Robert,Lang,C,forwards,20,75,217,1970-12-19,Teplice,CZE,NA,76,21,33,54,9,50,38,12
2008,MTL,Maxim,Lapierre,C,forwards,40,74,215,1985-03-29,Saint-Léonard,CAN,Quebec,53,7,11,18,5,60,23,3
2008,MTL,Georges,Laraque,R,forwards,17,76,245,1976-12-07,Montréal,CAN,Quebec,71,4,9,13,0,141,32,12
2008,MTL,Guillaume,Latendresse,R,forwards,84,74,230,1987-05-24,Ste-Catherine,CAN,Quebec,73,16,11,27,-2,41,21,5
2008,MTL,Glen,Metropolit,C,forwards,15,70,196,1974-06-25,Toronto,CAN,Ontario,82,11,22,33,-3,36,34,6
2008,MTL,Tomas,Plekanec,C,forwards,14,71,190,1982-10-31,Kladno,CZE,NA,81,29,40,69,15,42,26,10
2008,MTL,Alex,Tanguay,L,forwards,13,73,194,1979-11-21,Ste-Justine,CAN,Quebec,78,18,40,58,11,48,29,11
2008,MTL,Francis,Bouillon,D,defensemen,55,68,194,1975-10-17,New York City,USA,New York,74,2,6,8,9,61,33,10
2008,MTL,Patrice,Brisebois,D,defensemen,71,74,197,1971-01-27,Montréal,CAN,Quebec,43,3,8,11,-2,26,37,1
2008,MTL,Mathieu,Dandenault,D,defensemen,25,72,208,1976-02-03,Sherbrooke,CAN,Quebec,61,9,5,14,-11,34,32,2
2008,MTL,Josh,Gorges,D,defensemen,26,73,204,1984-08-14,Kelowna,CAN,British Columbia,62,0,9,9,0,32,24,8
2008,MTL,Roman,Hamrlik,D,defensemen,44,74,206,1974-04-12,Zlin,CZE,NA,77,5,21,26,7,38,34,4
2008,MTL,Doug,Janik,D,defensemen,53,74,211,1980-03-26,Agawam,USA,Massachusetts,61,1,3,4,-3,45,28,3
2008,MTL,Mike,Komisarek,D,defensemen,8,76,235,1982-01-19,West Islip,USA,New York,75,4,13,17,9,101,26,1
2008,MTL,Andrei,Markov,D,defensemen,79,72,200,1978-12-20,Voskresensk,RUS,NA,82,16,42,58,1,63,30,12
2008,MTL,Mathieu,Schneider,D,defensemen,24,71,192,1969-06-12,New York City,USA,New York,65,12,27,39,22,50,39,6
2009,MTL,Kyle,Chipchura,C,forwards,28,74,203,1986-02-19,Westlock,CAN,Alberta,13,0,3,3,-6,5,23,2
2009,MTL,Mathieu,Darche,L,forwards,52,73,215,1976-11-26,Montréal,CAN,Quebec,2,0,0,0,0,0,33,11
2009,MTL,Brian,Gionta,R,forwards,21,67,178,1979-01-18,Rochester,USA,New York,81,20,40,60,12,32,30,1
2009,MTL,Brian,Gionta,R,forwards,21,67,178,1979-01-18,Rochester,USA,New York,62,25,20,45,-3,36,30,1
2009,MTL,Scott,Gomez,C,forwards,11,71,200,1979-12-23,Anchorage,USA,Alaska,77,16,42,58,-2,60,30,12
2009,MTL,Scott,Gomez,C,forwards,11,71,200,1979-12-23,Anchorage,USA,Alaska,72,13,47,60,7,42,30,12
2009,MTL,Andrei,Kostitsyn,L,forwards,46,72,214,1985-02-03,Novopolotsk,BLR,NA,74,23,18,41,-7,50,24,2
2009,MTL,Andrei,Kostitsyn,L,forwards,46,72,214,1985-02-03,Novopolotsk,BLR,NA,22,1,10,11,3,6,24,2
2009,MTL,Sergei,Kostitsyn,L,forwards,74,72,196,1987-03-20,Novopolotsk,BLR,NA,56,8,15,23,-3,64,22,3
2009,MTL,Maxim,Lapierre,C,forwards,40,74,215,1985-03-29,Saint-Léonard,CAN,Quebec,79,15,13,28,9,76,24,3
2009,MTL,Maxim,Lapierre,C,forwards,40,74,215,1985-03-29,Saint-Léonard,CAN,Quebec,46,6,6,12,-7,24,24,3
2009,MTL,Georges,Laraque,R,forwards,17,76,245,1976-12-07,Montréal,CAN,Quebec,33,0,2,2,-6,61,33,12
2009,MTL,Georges,Laraque,R,forwards,17,76,245,1976-12-07,Montréal,CAN,Quebec,73,5,19,24,4,70,33,12
2009,MTL,Guillaume,Latendresse,R,forwards,84,74,230,1987-05-24,Ste-Catherine,CAN,Quebec,56,14,12,26,4,45,22,5
2009,MTL,Guillaume,Latendresse,R,forwards,84,74,230,1987-05-24,Ste-Catherine,CAN,Quebec,80,16,13,29,-20,47,22,5
2009,MTL,Ben,Maxwell,C,forwards,61,73,195,1988-03-30,North Vancouver,CAN,British Columbia,7,0,0,0,-1,2,21,3
2009,MTL,Glen,Metropolit,C,forwards,15,70,196,1974-06-25,Toronto,CAN,Ontario,76,6,11,17,-5,28,35,6
2009,MTL,Glen,Metropolit,C,forwards,15,70,196,1974-06-25,Toronto,CAN,Ontario,77,14,19,33,9,34,35,6
2009,MTL,Travis,Moen,L,forwards,32,74,215,1982-04-06,Stewart Valley,CAN,Saskatchewan,82,7,9,16,-18,91,27,4
2009,MTL,Travis,Moen,L,forwards,32,74,215,1982-04-06,Stewart Valley,CAN,Saskatchewan,82,11,10,21,-4,101,27,4
2009,MTL,Dominic,Moore,C,forwards,42,72,192,1980-08-03,Thornhill,CAN,Ontario,81,13,32,45,-2,92,29,8
2009,MTL,Dominic,Moore,C,forwards,42,72,192,1980-08-03,Thornhill,CAN,Ontario,69,8,9,17,4,56,29,8
2009,MTL,Max,Pacioretty,L,forwards,67,74,217,1988-11-20,New Canaan,USA,Connecticut,34,3,8,11,-3,27,21,11
2009,MTL,Tomas,Plekanec,C,forwards,14,71,190,1982-10-31,Kladno,CZE,NA,80,20,19,39,-9,54,27,10
2009,MTL,Tomas,Plekanec,C,forwards,14,71,190,1982-10-31,Kladno,CZE,NA,81,20,27,47,10,36,27,10
2009,MTL,Benoit,Pouliot,L,forwards,57,75,200,1986-09-29,Alfred,CAN,Ontario,37,5,6,11,1,18,23,9
2009,MTL,Benoit,Pouliot,L,forwards,57,75,200,1986-09-29,Alfred,CAN,Ontario,3,0,0,0,-1,0,23,9
2009,MTL,Shawn,Belle,D,defensemen,34,73,235,1985-01-03,Edmonton,CAN,Alberta,9,0,1,1,4,0,24,1
2009,MTL,Hal,Gill,D,defensemen,75,79,243,1975-04-06,Concord,USA,Massachusetts,62,2,8,10,11,53,34,4
2009,MTL,Hal,Gill,D,defensemen,75,79,243,1975-04-06,Concord,USA,Massachusetts,82,6,14,20,11,91,34,4
2009,MTL,Josh,Gorges,D,defensemen,26,73,204,1984-08-14,Kelowna,CAN,British Columbia,81,4,19,23,12,37,25,8
2009,MTL,Josh,Gorges,D,defensemen,26,73,204,1984-08-14,Kelowna,CAN,British Columbia,54,1,3,4,-4,26,25,8
2009,MTL,Roman,Hamrlik,D,defensemen,44,74,206,1974-04-12,Zlin,CZE,NA,81,6,27,33,4,62,35,4
2009,MTL,Roman,Hamrlik,D,defensemen,44,74,206,1974-04-12,Zlin,CZE,NA,75,7,31,38,22,88,35,4
2009,MTL,Jay,Leach,D,defensemen,20,77,220,1979-09-02,Syracuse,USA,New York,24,0,1,1,0,21,30,9
2009,MTL,Paul,Mara,D,defensemen,22,76,211,1979-09-07,Ridgewood,USA,New Jersey,76,5,16,21,2,94,30,9
2009,MTL,Paul,Mara,D,defensemen,22,76,211,1979-09-07,Ridgewood,USA,New Jersey,78,5,18,23,-16,113,30,9
2009,MTL,Andrei,Markov,D,defensemen,79,72,200,1978-12-20,Voskresensk,RUS,NA,78,12,52,64,-2,36,31,12
2009,MTL,Andrei,Markov,D,defensemen,79,72,200,1978-12-20,Voskresensk,RUS,NA,77,6,43,49,2,56,31,12
2009,MTL,Jaroslav,Spacek,D,defensemen,6,72,210,1974-02-11,Rokycany,CZE,NA,80,8,37,45,2,38,35,2
2009,MTL,Jaroslav,Spacek,D,defensemen,6,72,210,1974-02-11,Rokycany,CZE,NA,65,5,16,21,20,62,35,2
2009,MTL,Yannick,Weber,D,defensemen,68,71,200,1988-09-23,Morges,CHE,NA,3,0,1,1,-1,2,21,9
2010,MTL,Dustin,Boyd,C,forwards,17,72,187,1986-07-16,Winnipeg,CAN,Manitoba,78,11,13,24,6,19,24,7
2010,MTL,Mathieu,Darche,L,forwards,52,73,215,1976-11-26,Montréal,CAN,Quebec,29,5,5,10,2,4,34,11
2010,MTL,Nigel,Dawes,L,forwards,34,69,200,1985-02-09,Winnipeg,CAN,Manitoba,66,14,18,32,1,18,25,2
2010,MTL,David,Desharnais,C,forwards,51,67,180,1986-09-14,Laurier-Station,CAN,Quebec,6,0,1,1,-1,0,24,9
2010,MTL,Lars,Eller,C,forwards,81,74,205,1989-05-08,Rodovre,DNK,NA,7,2,0,2,2,4,21,5
